"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"FANCA",277.994804856788,0.528313289501038,0.300088303357694,1.76052609711785,0.0783186466647168,0.339950717173953
"RPUSD3",723.630678275987,-0.554529388721049,0.314983403401088,-1.76050351457703,0.0783224721278255,0.339950717173953
"TMBIM6",2394.53285491503,0.337630216936224,0.191832196776984,1.76002893470869,0.0784029007412455,0.340190563858322
"YME1L1",582.384075483743,-0.442284861086939,0.251393326569116,-1.75933413636316,0.0785207717392754,0.340303554165356
"SGPP1",227.745961587953,0.464582673752654,0.264023039813916,1.75962928871697,0.0784706821902932,0.340303554165356
"TMEM132A",215.348009825126,-0.495967263708748,0.281914618587092,-1.75928182154743,0.0785296526665985,0.340303554165356
"ARRB1",221.650318054474,0.656272434405596,0.373007817011632,1.75940665175156,0.0785084629282534,0.340303554165356
"ZNF280D",411.363331071358,0.390933714296261,0.222236414453306,1.75908937002041,0.0785623301410127,0.34033604300831
"ZNF44",418.996276840757,-0.51946580470992,0.295345692722206,-1.75883995436668,0.078604696350913,0.340384904566442
"PCGF6",244.056850753856,0.537845713228654,0.305815439952202,1.75872648324335,0.0786239769204226,0.340384904566442
"CENPP",648.665676789133,0.410376498873592,0.23343161575726,1.75801592917188,0.0787447990052256,0.340798816315924
"CCDC69",480.129400332885,-0.489182370576983,0.278315394413854,-1.75765473414515,0.0788062742263335,0.340955698605353
"ITPRID2",1710.78132148846,0.377926779773734,0.215144638574638,1.75661723330662,0.0789830735577556,0.341392779727095
"PPP2R3A",129.354978191632,0.526771947711005,0.299873948896006,1.75664458233311,0.0789784089044756,0.341392779727095
"INTS3",69.2204123303858,0.816664567582395,0.464832301978506,1.75690149782267,0.0789346003067894,0.341392779727095
"MSRB2",163.667765045911,-0.605453949820876,0.344788597452758,-1.75601500250841,0.0790858469288501,0.341727719658036
"WDR47",1871.03787355354,-0.359004062038742,0.204523390952639,-1.75532031014426,0.0792045343513457,0.342131187693445
"HPGD",205.443485224874,-0.625193373012864,0.356216251217586,-1.75509503251434,0.0792430538749484,0.342188216029969
"PRSS1",789.744284825941,-1.44136991638481,0.821440669819135,-1.75468535871515,0.0793131417697099,0.342381483283104
"NPTN",2273.47381053075,0.345035580228524,0.196744581231336,1.75372342185539,0.0794779101974988,0.342436542629708
"ANKLE2",715.349541357618,0.389023991909566,0.221803041352701,1.75391640050128,0.0794448329370797,0.342436542629708
"ZNF691",28.2528908032633,-0.936743618190478,0.534087319857711,-1.75391473147133,0.0794451189670542,0.342436542629708
"NINL",227.89299835292,0.504407333365301,0.287508107774746,1.75441081390473,0.0793601397041058,0.342436542629708
"KPNA2",1780.59050192061,-0.523060774704743,0.298251674920792,-1.75375636982979,0.0794722619991356,0.342436542629708
"YTHDF1",2371.4427176287,-0.398636713124202,0.227296442384084,-1.75381853293853,0.0794616064036471,0.342436542629708
"ABTB2",748.307704936542,0.388154072954564,0.221459882030027,1.75270604046441,0.0796524783338227,0.342818986934829
"CA5B",199.974140736029,0.483351790024642,0.275770078835986,1.75273471315252,0.0796475542446212,0.342818986934829
"SERPINB6",358.949645003645,-0.448775103572129,0.256009082063113,-1.75296555870426,0.079607919119143,0.342818986934829
"HDHD2",151.822866478684,0.579559484734664,0.33068273012541,1.75261491434666,0.0796681294733869,0.342818986934829
"TDP1",174.852100820643,-0.449673824699665,0.256846917675596,-1.75074643203472,0.0799895975167749,0.343964179712344
"GAS8",86.4243750478811,0.666728170754534,0.380851611498525,1.75062452310804,0.0800106082432382,0.343964179712344
"TMEM187",169.040417737683,-0.489898160718937,0.27983814566612,-1.75064825259185,0.0800065181691521,0.343964179712344
"GJA9",154.087032465391,-0.66333043365957,0.378952850743467,-1.75042998715588,0.0800441453605566,0.34399894076098
"ZC3H7A",241.452274481144,0.470088585589656,0.268689137705099,1.749563043764,0.080193741385295,0.344464664215972
"ST6GALNAC2",2369.17905951988,-0.390744734924049,0.223381766333767,-1.74922394668603,0.0802523162859707,0.344464664215972
"REC8",357.048826629644,0.533504921213054,0.304971545857379,1.74935966472935,0.080228868472206,0.344464664215972
"LRRC75A",13194.0476630269,-0.380725357847636,0.217655408777451,-1.74921156329692,0.0802544560236828,0.344464664215972
"HGH1",43.6794293552328,-0.707395860063994,0.404843039438541,-1.74733363588281,0.0805794817758688,0.344578103207855
"NECAP1",269.817857452145,0.470482458013948,0.269211768725323,1.74762960862228,0.080528184892438,0.344578103207855
"RUNDC3B",842.543121225321,-0.407084845104927,0.232917605750745,-1.74776330794232,0.080505021326927,0.344578103207855
"ZNF236-DT",36.3574798246294,0.838932454458032,0.480133126699914,1.7472913402669,0.0805868144599016,0.344578103207855
"ARL16",224.90905226541,0.541411974725846,0.309682739781234,1.74827946532735,0.0804156472194366,0.344578103207855
"COG7",169.803770543225,0.564102782264449,0.32260623346227,1.74857992113293,0.0803636595724429,0.344578103207855
"CHD5",278.671886209746,0.60865434726092,0.348139791519647,1.74830445150816,0.0804113228377581,0.344578103207855
"NDEL1",288.47573059318,-0.441202020148878,0.252348731476137,-1.74838215975181,0.0803978750066335,0.344578103207855
"AKR1E2",143.417390960195,0.496054075029088,0.283740143963768,1.74826891993271,0.0804174723774376,0.344578103207855
"MCRIP2",336.510591607628,-0.521461092436289,0.298299479985331,-1.74811264324675,0.0804445241142085,0.344578103207855
"ZNF398",200.676152877002,0.611996697757113,0.350208534878047,1.74752079634561,0.0805470407435457,0.344578103207855
"PKN1",39.3301963279078,0.795765395838273,0.455423698276103,1.74730783411239,0.080583954899137,0.344578103207855
"C16orf54",159.833804886098,-0.641296856725211,0.367058788520838,-1.747123013481,0.0806160022196459,0.344593891840839
"WAC",1381.87486275857,0.369934718732561,0.211780581097028,1.74678299972685,0.0806749865796317,0.344644414970063
"KRIT1",393.878564180393,0.435393107831309,0.249257414304707,1.74676090998464,0.08067881984058,0.344644414970063
"ZNF530",40.4904140134448,0.734591598514057,0.420673584280017,1.74622706527036,0.080771503580032,0.344931324609072
"TPM3",3246.70378111952,-0.470675744988325,0.269594488296064,-1.74586560713154,0.0808343074057532,0.345090492386659
"RNF213",434.495264041112,0.490640668175306,0.281157027677252,1.74507702058412,0.0809714629730233,0.345566875132107
"CCDC77",262.868380422126,-0.392652426400407,0.225091312734006,-1.74441395196984,0.0810869338965962,0.345841274391415
"CSF1R",1206.88261594017,-0.528503409376715,0.302945638479202,-1.74454866566101,0.0810634631962211,0.345841274391415
"FAM32A",1356.69152265791,-0.360605197358675,0.20676795283577,-1.74400912913759,0.0811574979765393,0.346033041845711
"RASGRF2",381.669198764417,0.491152703749934,0.281679849816229,1.7436557995553,0.0812191270732577,0.34610543217273
"POLN",206.20388155324,0.576965795188064,0.330901455649532,1.74361818401653,0.0812256903560151,0.34610543217273
"IRX5",36.5425684127059,0.76397416047479,0.438502217293054,1.74223556996115,0.0814672322639283,0.346709387786992
"VHL",176.325612207359,0.467021920844447,0.268036977378289,1.74237870241808,0.0814422000877496,0.346709387786992
"RPP25",241.622410563125,-0.496529984763246,0.285022506246346,-1.74207290260122,0.0814956884432726,0.346709387786992
"ZNF668",85.8050859442404,-0.596094735583717,0.34213473796497,-1.74228065565429,0.0814593466352141,0.346709387786992
"PSAP",9499.96662434394,-0.551904790084711,0.31678260965974,-1.74221934302997,0.0814700705565236,0.346709387786992
"HOXB6",196.895847745233,0.518550156359355,0.297702224292722,1.74184172654847,0.0815361430515522,0.346772344079541
"SMG1P3",119.177748319065,0.671780529238517,0.385709387375732,1.74167534217702,0.0815652695353392,0.346787097527412
"HOXA7",172.57629189241,-0.741452168395624,0.425778325798169,-1.74140420841218,0.0816127510540437,0.34678900222074
"SNX6",2760.57922698727,-0.396225474062053,0.227555393099936,-1.74122647090171,0.0816438889904385,0.34678900222074
"BMP7",330.236306798631,-0.444065114715399,0.255050228694575,-1.74108887095793,0.081668001822474,0.34678900222074
"LRRC75A-AS1",13213.1740561597,-0.378070864048025,0.217146464776341,-1.74108689467928,0.0816683481850114,0.34678900222074
"GPR19",45.1472033976937,-0.761659643949264,0.437564304497041,-1.74068048083756,0.0817396015901348,0.34697232911512
"TEAD4",361.730740607888,0.549338374191518,0.315612334944705,1.74054786004407,0.0817628638821884,0.34697232911512
"HINT3",200.845666408014,0.42078642985783,0.241780008266258,1.74036899442258,0.0817942462339029,0.346996557469376
"INTS6",162.849891561202,0.577888100684114,0.332084425536409,1.74018429124059,0.0818266630521025,0.347025157769758
"THNSL1",79.3837411056256,-0.675928352865646,0.388541520342682,-1.73965539711045,0.0819195456603296,0.347310093834697
"PAFAH2",86.1509789083121,-0.594778164938873,0.341973696128852,-1.73925121046376,0.0819905851937728,0.347502273276586
"THYN1",494.447364901229,-0.430424455011799,0.247660830187022,-1.73795934822137,0.0822179770309739,0.348057722313922
"AUH",300.988296096343,0.430216755870614,0.247492404001018,1.73830286875731,0.0821574611590529,0.348057722313922
"MED11",109.019519387355,-0.579708004799115,0.333577046493903,-1.73785340116233,0.0822366483553473,0.348057722313922
"TPRG1",94.081289225667,0.640043318251275,0.368264565633666,1.73799865091545,0.0822110514896796,0.348057722313922
"TRIP6",549.107448246339,-0.458920560418362,0.264085082849306,-1.73777539975719,0.082250396942192,0.348057722313922
"RCC1",2699.24824522463,0.433312189674194,0.249387662776798,1.73750451345305,0.0822981580438344,0.348106416789035
"PLCXD1",194.918132522262,-0.508264458633209,0.292564696503241,-1.73727201097067,0.0823391694639349,0.348106416789035
"TANGO2",48.0958797036022,0.820904200462045,0.472507489887193,1.73733584764556,0.0823279075786238,0.348106416789035
"LOC105374042",45.1450793201153,-0.715837411854647,0.412150438562623,-1.73683525450351,0.0824162543135535,0.348151381368377
"UNKL",250.531990057969,-0.436739946442776,0.251487322077745,-1.73662808460684,0.0824528389878791,0.348151381368377
"NOV",28.5943210431196,-0.963482864925696,0.554774588557654,-1.73671052135,0.0824382796908054,0.348151381368377
"TMEM45A",576.364532036894,-0.700899443395375,0.403566567166971,-1.73676290460747,0.0824290292753112,0.348151381368377
"AFAP1",310.381371550054,0.452630019549223,0.260674172000989,1.73638230467845,0.0824962589825801,0.348225932669754
"MTCL1",220.711596445647,0.437406334127738,0.252058045429699,1.73533970471787,0.0826806529985509,0.34878642507129
"API5",779.432000831728,0.401600237372357,0.231405133951239,1.73548542556096,0.082654860775321,0.34878642507129
"PPHLN1",1645.31114952541,0.37788125900634,0.21780895869607,1.73492064453434,0.0827548619547461,0.348990550446287
"SPIN1",812.257502987937,-0.372229319342462,0.214647075503997,-1.73414577612324,0.0828922211271505,0.349134079387524
"TTC37",2344.13270041938,-0.355924389617119,0.205235261702499,-1.73422630528789,0.0828779373068564,0.349134079387524
"ZSCAN16-AS1",81.3610313921003,-0.622772225466073,0.359104424901404,-1.73423712514003,0.0828760182930079,0.349134079387524
"RPF2",1023.43793616846,0.421990996401564,0.243334396763439,1.73420199533816,0.0828822490618331,0.349134079387524
"LINC01271",119.100758982108,0.501398398950681,0.289205289104805,1.73371102756347,0.0829693688954985,0.349350152645345
"FAM219A",343.786568305054,-0.421010383039627,0.242965046916752,-1.73280226263937,0.0831308205700025,0.349428201864361
"DENND4B",266.047061466917,0.557465054829316,0.321735036137755,1.73268370619925,0.083151902128608,0.349428201864361
"DOP1B",76.1895505514568,0.696689124925362,0.402008823804194,1.73301948532527,0.0830922055379376,0.349428201864361
"PDLIM4",443.943757083906,-0.548722629325243,0.316733450553369,-1.73244293700764,0.0831947287362765,0.349428201864361
"ZBTB33",440.736793111502,-0.460428001651262,0.265634939908263,-1.73331114427293,0.0830403810497541,0.349428201864361
"ZFYVE16",201.591488605066,0.527699321696881,0.304444377393929,1.73331932162464,0.0830389284045899,0.349428201864361
"FAM222A-AS1",145.733637025571,0.675417782340856,0.38986262283317,1.73245072182742,0.0831933437388328,0.349428201864361
"RPS17",6817.42151528652,-0.332037228353876,0.191588850927575,-1.7330717666833,0.0830829138062281,0.349428201864361
"DDAH2",1341.18586558009,-0.523395146594648,0.302203222130364,-1.73193105918926,0.0832858379312204,0.34959359797465
"MOSPD3",141.696748599618,-0.501925244587464,0.28979696482725,-1.73198930805457,0.0832754661349892,0.34959359797465
"NUP54",192.027089740332,0.500693602987692,0.289124259561404,1.73175922265131,0.0833164412517749,0.349613480272893
"LINC02259",44.8134043454431,0.680237037224238,0.392900708323794,1.73132046548424,0.0833946232686164,0.349832938578094
"PRDX4",414.217317125166,-0.42614219224216,0.24618068906881,-1.731013890058,0.0834492871162664,0.349953634707867
"DEXI",475.761746105843,-0.403365579364582,0.233063886661532,-1.73070819826485,0.0835038222996733,0.350073716564015
"COMT",881.837938049773,-0.411045534139663,0.237529434964767,-1.73050356559234,0.0835403447380583,0.350118232396774
"ASB18",47.5511034929079,0.973496038180862,0.562647428321373,1.73020614541016,0.0835934507736033,0.350232201071303
"TRIM26",241.089670490343,0.439570138832277,0.254141452340117,1.72962786977388,0.0836967833705963,0.350556468558097
"CALHM3",58.2877161321959,-0.754698887988072,0.436424589415748,-1.72927673254709,0.0837595788529073,0.350710801665395
"MTCP1",477.670033185964,-0.423393700326091,0.244863640748621,-1.72909991467761,0.0837912144424286,0.350734609601692
"HAUS3",146.150584483502,0.624067037829905,0.361069294839058,1.72838578840684,0.0839190816855731,0.35116108608737
"PTPA",241.946341644677,-0.537986366257328,0.311337012443066,-1.72798718030902,0.0839905227703827,0.351351255266015
"TCTN3",330.580793035569,-0.396351592281218,0.229412383743052,-1.72768176597276,0.084045294381041,0.351389069834461
"FOXA2",762.521251560402,-0.413859591103829,0.239569424581907,-1.72751423444829,0.0840753509958614,0.351389069834461
"GM2A",246.199484335932,-0.566208421405794,0.327761380181615,-1.72750194392046,0.0840775563661325,0.351389069834461
"TXN",3280.51145392673,-0.505125201696986,0.292451944803684,-1.72720753160341,0.0841303987019045,0.351501226848513
"C8orf37-AS1",254.500085017235,-0.456502089113754,0.264429530786294,-1.72636576465693,0.084281630815403,0.351947294459094
"LOC102723955",55.8676203697305,0.798350589577478,0.46245713517762,1.72632343378343,0.0842892417996513,0.351947294459094
"ZFYVE9",142.054197329946,0.604980168895584,0.350587800297755,1.72561671678756,0.0844163899106382,0.352327725113147
"VWA8",258.635566642365,0.531292042941998,0.307927099836461,1.72538254419363,0.0844585549990083,0.352327725113147
"PTX3",685.306309755042,0.533192409744366,0.309006962123445,1.72550290155392,0.0844368813395507,0.352327725113147
"SERPINB9",193.957300763962,-0.540181555938018,0.31320698249071,-1.72467916149998,0.0845853084770574,0.352747617826568
"SGMS1",183.374176813447,0.568159730100241,0.32951056746176,1.72425344193605,0.0846621002474638,0.352958959575793
"RTL8C",309.388899253218,-0.471813460877593,0.273759683468634,-1.72345852720001,0.084805638824722,0.353372385011896
"CTSF",88.5302973940788,-0.737499300500357,0.427929095425995,-1.72341471609027,0.0848135555621922,0.353372385011896
"ANXA1",1889.60988528541,-0.45465277026063,0.263865929997264,-1.72304461688307,0.0848804569368009,0.353542143592543
"PNPLA6",215.918200822986,0.44964558472414,0.261028283192758,1.7225933497486,0.0849620884614996,0.353610247292904
"GSTO2",527.772140690448,0.4968361266162,0.288435558246241,1.72252037729705,0.0849752947031186,0.353610247292904
"MYPOP",236.75520472064,-0.459445264951138,0.266723655565296,-1.72255161986808,0.0849696403532609,0.353610247292904
"NHLRC2",220.373806614293,0.424813604375252,0.246671760101526,1.72218175360003,0.0850365990966483,0.353725871957981
